Filename,True_Label,True_Name,Model,Pred_Prob_Pneumonia,Pred_Label,Pred_Name,Correct,Concentration,Faithfulness_Drop,GC_GCpp_Agreement,Top_Row,Top_Col,Focus_Quadrant
person127_bacteria_604.jpeg,1,PNEUMONIA,DenseNet-121,0.9878,1,PNEUMONIA,1,0.6633,0.1614,0.9306,176,175,Bottom-Right
person127_bacteria_604.jpeg,1,PNEUMONIA,ViT-Tiny,0.9709,1,PNEUMONIA,1,0.9048,0.4407,0.0,103,120,Top-Right
person128_bacteria_605.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.6017,0.002,0.791,176,48,Bottom-Left
person128_bacteria_605.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.5826,0.0123,0.9684,144,80,Bottom-Left
person128_bacteria_605.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9258,0.0044,0.0139,135,0,Bottom-Left
person128_bacteria_606.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.6363,0.0009,0.8946,48,112,Top-Right
person128_bacteria_606.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.5527,0.013,0.8894,79,112,Top-Right
person128_bacteria_606.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.9322,0.0033,0.0018,136,216,Bottom-Right
person128_bacteria_607.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.6363,0.0009,0.8946,48,112,Top-Right
person128_bacteria_607.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.5527,0.013,0.8894,79,112,Top-Right
person128_bacteria_607.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.9322,0.0033,0.0018,136,216,Bottom-Right
person128_bacteria_608.jpeg,1,PNEUMONIA,ResNet-18,0.9928,1,PNEUMONIA,1,0.5954,0.0113,0.8555,111,175,Top-Right
person128_bacteria_608.jpeg,1,PNEUMONIA,DenseNet-121,0.9965,1,PNEUMONIA,1,0.7427,0.0719,0.7051,48,47,Top-Left
person128_bacteria_608.jpeg,1,PNEUMONIA,ViT-Tiny,0.995,1,PNEUMONIA,1,0.891,0.2607,0.0,88,167,Top-Right
person130_bacteria_623.jpeg,1,PNEUMONIA,ResNet-18,0.9984,1,PNEUMONIA,1,0.6179,0.0099,0.8465,48,112,Top-Right
person130_bacteria_623.jpeg,1,PNEUMONIA,DenseNet-121,0.9998,1,PNEUMONIA,1,0.6077,0.0161,0.8859,175,112,Bottom-Right
person130_bacteria_623.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.8364,0.0094,0.2705,88,183,Top-Right
person130_bacteria_625.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.4773,0.2531,0.8353,176,48,Bottom-Left
person130_bacteria_625.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.7038,0.0405,0.924,143,111,Bottom-Left
person130_bacteria_625.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.9402,0.0021,0.1912,152,216,Bottom-Right
person130_bacteria_626.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.6199,0.003,0.8088,48,111,Top-Left
person130_bacteria_626.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.6893,0.0355,0.8543,47,48,Top-Left
person130_bacteria_626.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.9106,0.0026,0.1041,200,135,Bottom-Right
person130_bacteria_627.jpeg,1,PNEUMONIA,ResNet-18,0.9983,1,PNEUMONIA,1,0.5612,0.0301,0.8517,80,48,Top-Left
person130_bacteria_627.jpeg,1,PNEUMONIA,DenseNet-121,0.9997,1,PNEUMONIA,1,0.6189,0.1772,0.9416,144,80,Bottom-Left
person130_bacteria_627.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.9691,0.0025,0.0111,103,168,Top-Right
person130_bacteria_628.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.7011,0.0308,0.7512,48,48,Top-Left
person130_bacteria_628.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.5998,0.0125,0.934,143,143,Bottom-Right
person130_bacteria_628.jpeg,1,PNEUMONIA,ViT-Tiny,0.9997,1,PNEUMONIA,1,0.8464,0.0037,0.0274,199,0,Bottom-Left
person131_bacteria_629.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.7068,0.0537,0.858,48,112,Top-Right
person131_bacteria_629.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.7594,0.0111,0.9414,144,111,Bottom-Left
person131_bacteria_629.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.9488,0.0004,0.0138,72,216,Top-Right
person132_bacteria_632.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.5828,0.0706,0.7608,79,176,Top-Right
person132_bacteria_632.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.6009,0.0133,0.8958,144,144,Bottom-Right
person132_bacteria_632.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.8921,0.0352,0.0136,199,216,Bottom-Right
person133_bacteria_633.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.6771,0.0066,0.944,48,112,Top-Right
person133_bacteria_633.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.727,0.0135,0.7233,176,144,Bottom-Right
person133_bacteria_633.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9314,0.0019,0.0438,151,200,Bottom-Right
person133_bacteria_634.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.5656,0.0109,0.801,80,79,Top-Left
person133_bacteria_634.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.4593,0.0287,0.9054,47,48,Top-Left
person133_bacteria_634.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9171,0.0003,0.0134,135,200,Bottom-Right
person133_bacteria_635.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.4416,0.8519,0.3974,47,48,Top-Left
person133_bacteria_635.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.5249,0.0087,0.8988,47,48,Top-Left
person133_bacteria_635.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.7639,0.0008,0.2541,200,151,Bottom-Right
person133_bacteria_637.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.6473,0.0038,0.8328,48,111,Top-Left
person133_bacteria_637.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.5644,0.0217,0.8471,48,175,Top-Right
person133_bacteria_637.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9047,0.0004,0.0689,199,0,Bottom-Left
person133_bacteria_638.jpeg,1,PNEUMONIA,ResNet-18,0.9944,1,PNEUMONIA,1,0.6241,0.2307,0.7486,176,47,Bottom-Left
person133_bacteria_638.jpeg,1,PNEUMONIA,DenseNet-121,0.9985,1,PNEUMONIA,1,0.7575,0.0192,0.7821,47,176,Top-Right
person133_bacteria_638.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.8047,0.0037,0.2467,184,0,Bottom-Left
person134_bacteria_640.jpeg,1,PNEUMONIA,ResNet-18,0.9788,1,PNEUMONIA,1,0.6804,0.1142,0.7507,111,143,Top-Right
person134_bacteria_640.jpeg,1,PNEUMONIA,DenseNet-121,0.9953,1,PNEUMONIA,1,0.5844,0.0883,0.9064,143,143,Bottom-Right
person134_bacteria_640.jpeg,1,PNEUMONIA,ViT-Tiny,0.9901,1,PNEUMONIA,1,0.9039,0.6161,0.0095,55,183,Top-Right
person134_bacteria_641.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.6341,0.0233,0.9166,79,112,Top-Right
person134_bacteria_641.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.6018,0.0957,0.8971,143,111,Bottom-Left
person134_bacteria_641.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.96,0.2207,0.0971,40,24,Top-Left
person134_bacteria_642.jpeg,1,PNEUMONIA,ResNet-18,0.9988,1,PNEUMONIA,1,0.7229,0.0382,0.8809,111,111,Top-Left
person134_bacteria_642.jpeg,1,PNEUMONIA,DenseNet-121,0.9953,1,PNEUMONIA,1,0.8103,0.1745,0.4372,111,144,Top-Right
person134_bacteria_642.jpeg,1,PNEUMONIA,ViT-Tiny,0.999,1,PNEUMONIA,1,0.9269,0.3769,0.006,56,135,Top-Right
person134_bacteria_643.jpeg,1,PNEUMONIA,ResNet-18,0.9993,1,PNEUMONIA,1,0.7149,0.066,0.8759,79,112,Top-Right
person134_bacteria_643.jpeg,1,PNEUMONIA,DenseNet-121,0.9984,1,PNEUMONIA,1,0.7028,0.3311,0.742,80,175,Top-Right
person134_bacteria_643.jpeg,1,PNEUMONIA,ViT-Tiny,0.9998,1,PNEUMONIA,1,0.921,0.0887,0.0273,88,216,Top-Right
person134_bacteria_644.jpeg,1,PNEUMONIA,ResNet-18,0.9993,1,PNEUMONIA,1,0.7149,0.066,0.8759,79,112,Top-Right
person134_bacteria_644.jpeg,1,PNEUMONIA,DenseNet-121,0.9984,1,PNEUMONIA,1,0.7028,0.3311,0.742,80,175,Top-Right
person134_bacteria_644.jpeg,1,PNEUMONIA,ViT-Tiny,0.9998,1,PNEUMONIA,1,0.921,0.0887,0.0273,88,216,Top-Right
person135_bacteria_646.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.5899,0.0046,0.8078,80,175,Top-Right
person135_bacteria_646.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.5575,0.0136,0.9446,112,112,Bottom-Right
person135_bacteria_646.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9394,0.0011,0.0,183,216,Bottom-Right
person135_bacteria_647.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.7094,0.0482,0.8903,176,48,Bottom-Left
person135_bacteria_647.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.5995,0.0269,0.8869,79,112,Top-Right
person135_bacteria_647.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9546,0.0019,0.0,183,216,Bottom-Right
person136_bacteria_648.jpeg,1,PNEUMONIA,ResNet-18,0.9986,1,PNEUMONIA,1,0.7079,0.0036,0.7436,176,175,Bottom-Right
person136_bacteria_648.jpeg,1,PNEUMONIA,DenseNet-121,0.9913,1,PNEUMONIA,1,0.7219,0.0109,0.8854,175,143,Bottom-Right
person136_bacteria_648.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.8091,0.0856,0.095,24,56,Top-Left
person136_bacteria_649.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.7102,0.0028,0.8416,48,143,Top-Right
person136_bacteria_649.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.7074,0.032,0.855,80,143,Top-Right
person136_bacteria_649.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.8927,0.0021,0.0,199,119,Bottom-Right
person136_bacteria_650.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.7341,0.0026,0.8729,48,111,Top-Left
person136_bacteria_650.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.7713,0.0027,0.885,144,80,Bottom-Left
person136_bacteria_650.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.977,0.0004,0.0,216,136,Bottom-Right
person136_bacteria_652.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.7018,0.0053,0.8364,48,112,Top-Right
person136_bacteria_652.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.4884,0.0336,0.9073,80,144,Top-Right
person136_bacteria_652.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9826,0.0018,0.0109,40,199,Top-Right
person136_bacteria_654.jpeg,1,PNEUMONIA,ResNet-18,0.9967,1,PNEUMONIA,1,0.6334,0.0306,0.8316,176,175,Bottom-Right
person136_bacteria_654.jpeg,1,PNEUMONIA,DenseNet-121,0.9963,1,PNEUMONIA,1,0.611,0.0282,0.9144,175,143,Bottom-Right
person136_bacteria_654.jpeg,1,PNEUMONIA,ViT-Tiny,0.9937,1,PNEUMONIA,1,0.8693,0.2224,0.0915,88,216,Top-Right
person137_bacteria_655.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.4776,0.0087,0.9037,48,48,Top-Left
person137_bacteria_655.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.3736,0.1504,0.9506,144,144,Bottom-Right
person137_bacteria_655.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.9069,0.0051,0.011,183,151,Bottom-Right
person138_bacteria_657.jpeg,1,PNEUMONIA,ResNet-18,0.9963,1,PNEUMONIA,1,0.7041,0.0851,0.6987,48,47,Top-Left
person138_bacteria_657.jpeg,1,PNEUMONIA,DenseNet-121,0.9994,1,PNEUMONIA,1,0.4338,0.0653,0.9222,143,111,Bottom-Left
person138_bacteria_657.jpeg,1,PNEUMONIA,ViT-Tiny,0.9995,1,PNEUMONIA,1,0.9001,0.2062,0.2529,72,0,Top-Left
person138_bacteria_658.jpeg,1,PNEUMONIA,ResNet-18,0.6281,1,PNEUMONIA,1,0.8382,-0.2882,0.2247,80,47,Top-Left
person138_bacteria_658.jpeg,1,PNEUMONIA,DenseNet-121,0.9713,1,PNEUMONIA,1,0.6723,0.1637,0.7199,144,80,Bottom-Left
person138_bacteria_658.jpeg,1,PNEUMONIA,ViT-Tiny,0.8858,1,PNEUMONIA,1,0.9721,0.4288,0.0768,0,136,Top-Right
person138_bacteria_659.jpeg,1,PNEUMONIA,ResNet-18,0.9987,1,PNEUMONIA,1,0.6024,0.0041,0.8295,80,143,Top-Right
person138_bacteria_659.jpeg,1,PNEUMONIA,DenseNet-121,0.9998,1,PNEUMONIA,1,0.7124,0.1587,0.803,111,143,Top-Right
person138_bacteria_659.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.9207,0.0188,0.0817,120,135,Bottom-Right
person139_bacteria_661.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.6521,0.0106,0.8957,79,80,Top-Left
person139_bacteria_661.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.3511,0.0356,0.9284,80,48,Top-Left
person139_bacteria_661.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.8659,0.0006,0.3525,199,0,Bottom-Left
person139_bacteria_662.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.6697,0.0014,0.8731,79,48,Top-Left
person139_bacteria_662.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.6236,0.007,0.9247,48,175,Top-Right
person139_bacteria_662.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9213,0.0001,0.0,199,0,Bottom-Left
person139_bacteria_663.jpeg,1,PNEUMONIA,ResNet-18,0.9998,1,PNEUMONIA,1,0.5209,0.0017,0.7183,48,112,Top-Right
person139_bacteria_663.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.6477,0.0148,0.8659,48,175,Top-Right
person139_bacteria_663.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9743,0.0025,0.3611,39,200,Top-Right
person139_bacteria_664.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.3569,0.1018,0.8802,176,48,Bottom-Left
person139_bacteria_664.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.4589,0.0037,0.926,175,80,Bottom-Left
person139_bacteria_664.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.964,0.049,0.0,136,0,Bottom-Left
person139_bacteria_665.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.7561,0.0593,0.7726,176,176,Bottom-Right
person139_bacteria_665.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.4854,0.0127,0.9451,80,144,Top-Right
person139_bacteria_665.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9279,0.0042,0.0718,199,104,Bottom-Left
person139_bacteria_666.jpeg,1,PNEUMONIA,ResNet-18,0.9978,1,PNEUMONIA,1,0.8622,0.4483,0.8551,176,176,Bottom-Right
person139_bacteria_666.jpeg,1,PNEUMONIA,DenseNet-121,0.9978,1,PNEUMONIA,1,0.7139,0.0237,0.9226,175,144,Bottom-Right
person139_bacteria_666.jpeg,1,PNEUMONIA,ViT-Tiny,0.9998,1,PNEUMONIA,1,0.8999,0.0037,0.0187,56,0,Top-Left
person140_bacteria_667.jpeg,1,PNEUMONIA,ResNet-18,0.9975,1,PNEUMONIA,1,0.6021,0.0062,0.7859,80,144,Top-Right
person140_bacteria_667.jpeg,1,PNEUMONIA,DenseNet-121,0.9979,1,PNEUMONIA,1,0.5816,0.0641,0.8775,48,112,Top-Right
person140_bacteria_667.jpeg,1,PNEUMONIA,ViT-Tiny,0.9997,1,PNEUMONIA,1,0.939,0.0305,0.0604,71,183,Top-Right
person140_bacteria_668.jpeg,1,PNEUMONIA,ResNet-18,0.9927,1,PNEUMONIA,1,0.652,0.021,0.7097,111,80,Top-Left
person140_bacteria_668.jpeg,1,PNEUMONIA,DenseNet-121,0.9957,1,PNEUMONIA,1,0.6365,0.0851,0.8801,144,144,Bottom-Right
person140_bacteria_668.jpeg,1,PNEUMONIA,ViT-Tiny,0.9997,1,PNEUMONIA,1,0.8507,0.0638,0.067,151,135,Bottom-Right
person141_bacteria_670.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.7345,0.062,0.7576,48,112,Top-Right
person141_bacteria_670.jpeg,1,PNEUMONIA,DenseNet-121,0.9995,1,PNEUMONIA,1,0.5553,0.0736,0.9194,144,111,Bottom-Left
person141_bacteria_670.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.862,0.0102,0.1705,55,0,Top-Left
person141_bacteria_676.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.5616,0.0676,0.7904,47,175,Top-Right
person141_bacteria_676.jpeg,1,PNEUMONIA,DenseNet-121,0.9995,1,PNEUMONIA,1,0.624,0.0452,0.9135,80,112,Top-Right
person141_bacteria_676.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.8559,0.0111,0.0844,200,88,Bottom-Left
person141_bacteria_677.jpeg,1,PNEUMONIA,ResNet-18,0.9924,1,PNEUMONIA,1,0.4569,0.0595,0.4421,111,48,Top-Left
person141_bacteria_677.jpeg,1,PNEUMONIA,DenseNet-121,0.9962,1,PNEUMONIA,1,0.7951,0.6412,0.4281,48,47,Top-Left
person141_bacteria_677.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.8168,0.0424,0.0008,200,103,Bottom-Left
person141_bacteria_678.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.5069,0.212,0.6584,48,175,Top-Right
person141_bacteria_678.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.6358,0.045,0.9298,47,48,Top-Left
person141_bacteria_678.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9065,0.0005,0.0329,135,0,Bottom-Left
person141_bacteria_681.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.6622,0.0175,0.8114,48,111,Top-Left
person141_bacteria_681.jpeg,1,PNEUMONIA,DenseNet-121,0.9996,1,PNEUMONIA,1,0.4444,0.0171,0.8953,48,112,Top-Right
person141_bacteria_681.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9629,0.0017,0.0012,23,200,Top-Right
person142_bacteria_682.jpeg,1,PNEUMONIA,ResNet-18,0.9463,1,PNEUMONIA,1,0.5938,0.684,0.3142,111,144,Top-Right
person142_bacteria_682.jpeg,1,PNEUMONIA,DenseNet-121,0.9951,1,PNEUMONIA,1,0.8247,0.2213,0.8002,48,176,Top-Right
person142_bacteria_682.jpeg,1,PNEUMONIA,ViT-Tiny,0.9949,1,PNEUMONIA,1,0.797,0.0142,0.012,167,200,Bottom-Right
person142_bacteria_683.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.6269,0.003,0.8342,79,47,Top-Left
person142_bacteria_683.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.6065,0.0111,0.8727,144,144,Bottom-Right
person142_bacteria_683.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.916,0.0019,0.3001,88,0,Top-Left
person142_bacteria_684.jpeg,1,PNEUMONIA,ResNet-18,0.9963,1,PNEUMONIA,1,0.3947,0.1885,0.7353,176,48,Bottom-Left
person142_bacteria_684.jpeg,1,PNEUMONIA,DenseNet-121,0.9998,1,PNEUMONIA,1,0.6357,0.0286,0.9088,144,111,Bottom-Left
person142_bacteria_684.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.8882,0.0047,0.1268,71,151,Top-Right
person143_bacteria_687.jpeg,1,PNEUMONIA,ResNet-18,0.9916,1,PNEUMONIA,1,0.4515,0.0189,0.5632,176,176,Bottom-Right
person143_bacteria_687.jpeg,1,PNEUMONIA,DenseNet-121,0.9994,1,PNEUMONIA,1,0.5847,0.0084,0.9122,144,111,Bottom-Left
person143_bacteria_687.jpeg,1,PNEUMONIA,ViT-Tiny,0.9998,1,PNEUMONIA,1,0.9239,0.0439,0.0129,199,0,Bottom-Left
person143_bacteria_688.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.6484,0.0264,0.8969,48,112,Top-Right
person143_bacteria_688.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.7255,0.1099,0.7791,48,143,Top-Right
person143_bacteria_688.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.9557,0.1727,0.0152,72,71,Top-Left
person143_bacteria_689.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.7465,0.0097,0.5887,176,176,Bottom-Right
person143_bacteria_689.jpeg,1,PNEUMONIA,DenseNet-121,0.9997,1,PNEUMONIA,1,0.7363,0.0086,0.9448,175,144,Bottom-Right
person143_bacteria_689.jpeg,1,PNEUMONIA,ViT-Tiny,0.9988,1,PNEUMONIA,1,0.934,0.0973,0.0042,24,0,Top-Left
person144_bacteria_690.jpeg,1,PNEUMONIA,ResNet-18,0.999,1,PNEUMONIA,1,0.6581,0.0828,0.7711,176,175,Bottom-Right
person144_bacteria_690.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.6864,0.0279,0.8598,47,176,Top-Right
person144_bacteria_690.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.8413,0.0033,0.0464,55,216,Top-Right
person145_bacteria_696.jpeg,1,PNEUMONIA,ResNet-18,0.9998,1,PNEUMONIA,1,0.7376,0.0136,0.9321,79,112,Top-Right
person145_bacteria_696.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.4819,0.0255,0.9473,80,112,Top-Right
person145_bacteria_696.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.8872,0.0287,0.0,136,216,Bottom-Right
person146_bacteria_700.jpeg,1,PNEUMONIA,ResNet-18,0.9675,1,PNEUMONIA,1,0.5537,0.8405,0.3855,112,143,Bottom-Right
person146_bacteria_700.jpeg,1,PNEUMONIA,DenseNet-121,0.9977,1,PNEUMONIA,1,0.3986,0.0882,0.8917,175,176,Bottom-Right
person146_bacteria_700.jpeg,1,PNEUMONIA,ViT-Tiny,0.9984,1,PNEUMONIA,1,0.9575,0.157,0.0,40,152,Top-Right
person146_bacteria_703.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.696,0.0472,0.8571,48,48,Top-Left
person146_bacteria_703.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.6988,0.064,0.8499,144,80,Bottom-Left
person146_bacteria_703.jpeg,1,PNEUMONIA,ViT-Tiny,0.9997,1,PNEUMONIA,1,0.9059,0.0685,0.1644,167,103,Bottom-Left
person146_bacteria_704.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.717,0.0187,0.8792,80,111,Top-Left
person146_bacteria_704.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.4648,0.0536,0.9056,175,144,Bottom-Right
person146_bacteria_704.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.9048,0.0066,0.2271,184,167,Bottom-Right
person147_bacteria_705.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.7061,0.0013,0.897,48,48,Top-Left
person147_bacteria_705.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.7828,0.0312,0.7241,79,144,Top-Right
person147_bacteria_705.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.952,0.0009,0.0608,56,168,Top-Right
person147_bacteria_706.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.5714,0.0009,0.943,79,47,Top-Left
person147_bacteria_706.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.6424,0.0783,0.9342,47,175,Top-Right
person147_bacteria_706.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9173,0.0019,0.1091,120,0,Bottom-Left
person147_bacteria_707.jpeg,1,PNEUMONIA,ResNet-18,0.9995,1,PNEUMONIA,1,0.635,0.0025,0.8,48,111,Top-Left
person147_bacteria_707.jpeg,1,PNEUMONIA,DenseNet-121,0.9998,1,PNEUMONIA,1,0.591,0.1243,0.77,47,47,Top-Left
person147_bacteria_707.jpeg,1,PNEUMONIA,ViT-Tiny,0.9993,1,PNEUMONIA,1,0.9719,0.0158,0.0007,0,184,Top-Right
person147_bacteria_711.jpeg,1,PNEUMONIA,ResNet-18,0.9998,1,PNEUMONIA,1,0.6577,0.0092,0.9042,176,48,Bottom-Left
